member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1287799,12000,12000,12000.0,36,7.51,373.33,A,A3,wolverton Inc.,10,RENT,42000.0,Not Verified,2011-12-01,1,debt_consolidation,debt consolidation,435xx,OH,10.74,1994-06-01,1,84.0,7,18913,43.0,17,13456.32312,13456.32,12000.0,1441.33,0.0,0.0,2015-01-01,24.36,2015-01-01
1300556,5000,5000,5000.0,60,11.71,110.5,B,B3,Sparrow Health,5,MORTGAGE,38004.0,Not Verified,2011-12-01,1,home_improvement,Floor,488xx,MI,23.78,2006-11-01,0,84.0,12,10023,57.3,17,6534.43,6534.43,5000.0,1534.43,0.0,0.0,2015-10-01,1561.93,2016-01-01
1292817,8000,8000,8000.0,60,11.71,176.79,B,B3,Multisensory Learning Academy,3,OWN,31000.0,Source Verified,2011-12-01,1,other,Other,972xx,OR,16.22,2006-03-01,3,84.0,13,2751,34.4,29,8306.47,8306.47,8000.0,306.47,0.0,0.0,2012-05-01,7778.22,2012-05-01
1194336,4500,4500,4500.0,36,8.9,142.89,A,A5,New Buck Corporation,10,MORTGAGE,50700.0,Verified,2011-12-01,1,other,restore classic car,287xx,NC,23.43,1996-09-01,0,84.0,10,9127,24.4,20,5050.37,5050.37,4500.0,550.37,0.0,0.0,2013-12-01,1912.16,2016-01-01
1300547,18000,18000,17975.0,36,12.42,601.48,B,B4,National Park Service,1,OWN,75000.0,Verified,2011-12-01,1,credit_card,Paydown CC Loan,705xx,LA,12.51,1991-04-01,2,84.0,9,14810,66.1,27,21629.24351,21599.23,18000.0,3629.24,0.0,0.0,2014-10-01,1805.88,2016-01-01
1300526,12300,12300,12300.0,60,13.49,282.96,C,C1,gem city motors,2,MORTGAGE,30000.0,Source Verified,2011-12-01,1,debt_consolidation,no more bills,592xx,MT,12.76,2002-11-01,1,84.0,8,10981,55.5,12,13556.6,13556.6,9125.24,4431.36,0.0,0.0,2015-12-01,282.96,2016-01-01
1300340,12000,12000,12000.0,36,13.49,407.17,C,C1,Quad Graphics,6,RENT,40000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,318xx,GA,15.72,1999-08-01,0,77.0,8,10790,80.5,13,12761.93,12761.93,12000.0,761.93,0.0,0.0,2012-07-01,10731.86,2012-07-01
1300323,10000,10000,10000.0,36,13.49,339.31,C,C1,St. Joseph Hospital,10,MORTGAGE,50000.0,Not Verified,2011-12-01,1,credit_card,CC refi,928xx,CA,5.88,1998-09-01,2,13.0,5,8899,47.6,15,12077.32731,12077.33,10000.0,2077.33,0.0,0.0,2014-04-01,2939.1,2015-01-01
1300296,6000,6000,6000.0,36,7.9,187.75,A,A4,Musco Lighting,7,MORTGAGE,80000.0,Not Verified,2011-12-01,1,other,Snowmobile Purchase,549xx,WI,8.87,1993-07-01,4,84.0,8,19071,30.3,29,6633.12,6633.12,6000.0,633.12,0.0,0.0,2013-11-01,2695.52,2013-10-01
1300523,12000,12000,12000.0,36,12.69,402.54,B,B5,Chesapeak Process Service Inc,4,RENT,40000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,212xx,MD,22.2,1998-11-01,1,84.0,9,16273,55.5,23,14006.68,14006.68,12000.0,2006.68,0.0,0.0,2013-10-01,5971.51,2016-01-01
1300514,12000,12000,12000.0,36,8.9,381.04,A,A5,"Time Escrow, Inc.",7,RENT,80000.0,Not Verified,2011-12-01,0,other,credit card consolidating,900xx,CA,9.13,2003-10-01,0,84.0,8,13088,83.5,16,10411.4,10411.4,8330.52,1564.56,516.32,5.0436,2014-03-01,381.04,2014-07-01
1270530,7000,7000,7000.0,36,11.71,231.54,B,B3,No Title,2,RENT,75000.0,Source Verified,2011-12-01,1,debt_consolidation,Consolidation,926xx,CA,15.57,2001-01-01,0,84.0,7,22196,94.1,17,8331.940085,8331.94,7000.0,1331.94,0.0,0.0,2015-01-01,243.64,2014-12-01
1277661,35000,26825,26800.0,60,18.64,690.56,E,E1,"Navistar, Inc.",8,MORTGAGE,85000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,604xx,IL,12.0,1995-01-01,1,84.0,16,31071,53.0,50,28061.33,28035.18,26825.0,1236.33,0.0,0.0,2012-03-01,26684.35,2016-01-01
1299269,1400,1400,1400.0,36,7.9,43.81,A,A4,Dr.Boers,1,RENT,28800.0,Not Verified,2011-12-01,1,other,auto repair,347xx,FL,10.0,2003-06-01,1,84.0,5,2016,9.9,7,1478.87,1478.87,1400.0,78.87,0.0,0.0,2012-10-01,817.34,2013-08-01
1296011,16000,16000,16000.0,60,13.49,368.08,C,C1,No Title,10,RENT,35000.0,Verified,2011-12-01,0,small_business,Small Business,274xx,NC,16.22,2002-07-01,1,84.0,6,19184,58.5,14,10343.32,10343.32,5147.59,3678.41,1517.32,15.1732,2014-01-01,368.08,2014-05-01
1300077,3200,3200,3200.0,36,9.91,103.12,B,B1,Oceanside college of beauty,9,RENT,61200.0,Not Verified,2011-12-01,1,debt_consolidation,Card's,921xx,CA,2.16,1999-12-01,0,84.0,5,2795,33.3,17,3709.19273,3709.19,3200.0,509.19,0.0,0.0,2014-10-01,317.41,2015-03-01
1300082,8000,8000,8000.0,36,7.9,250.33,A,A4,Medical Delivery Services,1,RENT,40000.0,Not Verified,2011-12-01,1,medical,Medical,921xx,CA,13.35,1996-12-01,0,84.0,4,2440,34.4,11,8986.263663,8986.26,8000.0,986.26,0.0,0.0,2014-08-01,1483.12,2014-08-01
1300264,11875,11875,11875.0,60,12.69,268.32,B,B5,Guardsmark,1,RENT,25920.0,Source Verified,2011-12-01,0,debt_consolidation,Debt Consolidation Loan,941xx,CA,23.75,2001-04-01,0,84.0,8,13932,94.1,28,1185.35,1185.35,285.76,248.58,651.01,117.1818,2012-03-01,268.32,2012-07-01
1300233,5000,5000,5000.0,36,6.03,152.18,A,A1,"Allen Flavors, Inc.",9,MORTGAGE,54000.0,Not Verified,2011-12-01,1,home_improvement,Bathroom Repairs,070xx,NJ,3.82,1998-12-01,0,84.0,6,1779,4.0,14,5410.75,5410.75,5000.0,410.75,0.0,0.0,2013-12-01,2065.02,2013-12-01
1300229,1800,1800,1800.0,36,6.62,55.27,A,A2,No Title,10,RENT,18000.0,Not Verified,2011-12-01,1,small_business,Salt Spreader,488xx,MI,23.8,2001-02-01,0,84.0,5,1792,39.8,12,1880.09,1880.09,1800.0,80.09,0.0,0.0,2012-10-01,1440.67,2014-01-01
1300036,35000,35000,35000.0,36,8.9,1111.37,A,A5,Twitch LLC,5,RENT,85000.0,Verified,2011-12-01,1,debt_consolidation,debt consolidation.. ,606xx,IL,17.73,2001-07-01,0,84.0,7,16720,61.5,13,37304.76,37304.76,35000.0,2304.76,0.0,0.0,2012-10-01,27308.49,2012-10-01
1300209,18000,18000,17950.0,36,8.9,571.56,A,A5,Accenture,5,RENT,78000.0,Verified,2011-12-01,1,credit_card,Post College Credit Card Refinance,112xx,NY,7.0,1998-10-01,1,84.0,6,17769,66.3,10,19883.16,19827.94,18000.0,1883.16,0.0,0.0,2013-06-01,10185.73,2013-06-01
1300216,14000,14000,14000.0,36,7.9,438.07,A,A4,interim health care,10,OWN,45600.0,Not Verified,2011-12-01,0,debt_consolidation,debt consolidation,265xx,WV,19.74,1992-06-01,0,84.0,5,15846,63.9,10,6130.32,6130.32,5053.24,1077.08,0.0,0.0,2013-03-01,438.07,2016-01-01
1294147,5000,5000,5000.0,36,12.42,167.08,B,B4,BBVA Compass,2,RENT,70000.0,Not Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,785xx,TX,20.06,2004-03-01,1,84.0,14,13543,54.2,26,5501.16,5501.16,5000.0,501.16,0.0,0.0,2012-11-01,3833.62,2015-07-01
1292952,8000,8000,8000.0,36,15.96,281.1,C,C5,Dream Town ,4,RENT,70000.0,Source Verified,2011-12-01,1,credit_card,CC Payoff,606xx,IL,14.04,2000-04-01,2,84.0,10,24072,91.9,30,9993.120439,9993.12,8000.0,1993.12,0.0,0.0,2014-06-01,644.42,2016-01-01
1300203,10000,10000,10000.0,36,6.03,304.36,A,A1,NEW ENGLAND WINDOW AND DOOR,9,MORTGAGE,80000.0,Not Verified,2011-12-01,1,debt_consolidation,personal loan.,027xx,MA,12.99,1987-09-01,0,84.0,7,27644,45.2,17,10840.08,10840.08,10000.0,840.08,0.0,0.0,2014-01-01,3845.46,2014-01-01
1300001,10000,10000,9975.0,36,7.51,311.11,A,A3,pepsi beverage company,5,RENT,50000.0,Verified,2011-12-01,1,debt_consolidation,Debt consolidation,089xx,NJ,4.63,2006-03-01,2,84.0,8,6592,25.7,25,11019.26,10991.72,10000.0,1019.26,0.0,0.0,2014-02-01,2375.97,2014-02-01
1300000,12000,12000,12000.0,36,12.42,400.99,B,B4,durango & silverton narrow gauge rr,10,MORTGAGE,35000.0,Verified,2011-12-01,1,debt_consolidation,debt for debt,813xx,CO,18.51,1998-12-01,0,84.0,10,8198,75.7,13,14432.91814,14432.92,12000.0,2432.92,0.0,0.0,2015-01-01,409.71,2014-12-01
1299989,23200,23200,23175.0,36,7.9,725.94,A,A4,FOFG,3,MORTGAGE,65000.0,Verified,2011-12-01,1,debt_consolidation,Wiping off 6 ccards in 1 lower rate ,483xx,MI,27.99,2001-10-01,0,84.0,10,36381,47.0,34,24554.42,24527.96,23199.99,1354.43,0.0,0.0,2012-11-01,18024.97,2016-01-01
1299228,18000,18000,17975.0,60,15.27,430.78,C,C4,Latique handbag,1,MORTGAGE,84000.0,Verified,2011-12-01,1,credit_card,Pay off credit card,069xx,CT,11.41,1998-12-01,3,84.0,11,22542,83.2,23,20631.16,20602.66,13208.94,7422.22,0.0,0.0,2015-12-01,430.78,2016-01-01
1294318,4800,4800,4800.0,36,15.27,167.03,C,C4,TubeCityIMS,10,MORTGAGE,75000.0,Not Verified,2011-12-01,1,debt_consolidation,CCPayoff,260xx,WV,9.3,2003-03-01,1,84.0,13,22195,73.7,18,6005.123937,6005.12,4800.0,1205.12,0.0,0.0,2015-01-01,190.27,2014-12-01
1299977,7300,7300,7300.0,36,11.71,241.46,B,B3,Fairfax County Government,6,RENT,35000.0,Not Verified,2011-12-01,1,debt_consolidation,freedom,201xx,VA,16.42,2002-08-01,1,84.0,10,9628,44.6,17,8654.581877,8654.58,7300.0,1354.58,0.0,0.0,2014-08-01,1426.64,2016-01-01
1300151,10400,10400,10400.0,36,9.91,335.14,B,B1,No Title,6,RENT,40000.0,Source Verified,2011-12-01,1,debt_consolidation,ROLL CONSOLIDATION,349xx,FL,11.67,1999-10-01,2,84.0,7,11624,80.6,19,12022.8865,12022.89,10400.0,1622.89,0.0,0.0,2014-08-01,1976.75,2016-01-01
1280767,6600,6600,6600.0,36,9.91,212.69,B,B1,"The Holmes Organisation, Inc.",1,MORTGAGE,100000.0,Not Verified,2011-12-01,1,house,Debt Consolidation,322xx,FL,15.53,2002-07-01,2,84.0,10,2171,27.8,30,7274.62,7274.62,6600.0,674.62,0.0,0.0,2013-04-01,4304.99,2016-01-01
1300149,12000,12000,12000.0,36,8.9,381.04,A,A5,Kearny Ferderal Savings Bank,7,OWN,40000.0,Not Verified,2011-12-01,1,debt_consolidation,Future,075xx,NJ,9.45,2002-05-01,0,73.0,12,13756,37.4,20,13715.45783,13715.46,12000.0,1715.46,0.0,0.0,2015-01-01,391.28,2015-09-01
1300128,13250,13250,13250.0,36,17.27,474.19,D,D3,the reis group,10,RENT,52000.0,Verified,2011-12-01,1,debt_consolidation,consolidation,124xx,NY,23.7,1998-08-01,0,70.0,8,15002,91.5,18,15650.39,15650.39,13250.0,2400.39,0.0,0.0,2013-04-01,9026.78,2016-01-01
1293926,12000,12000,12000.0,36,11.71,396.92,B,B3,PwC,3,RENT,92500.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,940xx,CA,15.97,2006-03-01,2,84.0,11,9558,56.2,21,14286.72251,14286.72,12000.0,2286.72,0.0,0.0,2015-01-01,404.66,2014-12-01
1299871,25000,25000,25000.0,36,9.91,805.63,B,B1,City & County of San Francisco,9,RENT,61000.0,Source Verified,2011-12-01,1,debt_consolidation,Titanium loan,941xx,CA,10.35,1996-07-01,0,84.0,5,23712,49.4,10,29000.83503,29000.84,25000.0,4000.84,0.0,0.0,2015-01-01,812.89,2016-01-01
1295634,6000,6000,6000.0,36,10.65,195.44,B,B2,Neil Nakai Inc.,10,RENT,36000.0,Not Verified,2011-12-01,1,other,personal,967xx,HI,14.43,1997-01-01,1,29.0,5,13626,48.5,9,7033.840265,7033.84,6000.0,1033.84,0.0,0.0,2015-01-01,204.1,2014-12-01
1299858,12000,12000,12000.0,36,7.51,373.33,A,A3,Pilot Fregith Services,10,MORTGAGE,68000.0,Not Verified,2011-12-01,1,credit_card,Credit cards payment,940xx,CA,7.08,1991-01-01,1,84.0,7,15433,55.6,34,12554.01,12554.01,12000.0,554.01,0.0,0.0,2013-10-01,473.95,2013-09-01
1293268,14400,14400,14400.0,36,11.71,476.3,B,B3,Louis Vuitton,1,RENT,80000.0,Not Verified,2011-12-01,1,credit_card,Credit Card Debt Free,900xx,CA,16.35,1995-11-01,1,84.0,10,19983,48.4,16,15543.7,15543.7,14400.0,1143.7,0.0,0.0,2012-10-01,11736.19,2016-01-01
1299839,10000,10000,10000.0,36,12.42,334.16,B,B4,The University Club,10,RENT,43000.0,Not Verified,2011-12-01,1,credit_card,Credit Card and Bill Loan,111xx,NY,11.58,2000-04-01,0,51.0,13,13034,65.5,33,12026.29966,12026.3,10000.0,2026.3,0.0,0.0,2015-01-01,345.52,2016-01-01
1299834,8000,8000,8000.0,36,11.71,264.61,B,B3,Draft FCB,1,RENT,150000.0,Not Verified,2011-12-01,1,credit_card,Smart Budgeting,100xx,NY,2.48,1996-07-01,0,5.0,5,9722,56.2,8,9522.45744,9522.46,8000.0,1522.46,0.0,0.0,2015-01-01,278.01,2015-03-01
1298879,8000,8000,8000.0,36,16.29,282.41,D,D1,St. Rose San Martin,5,RENT,50000.0,Not Verified,2011-12-01,0,credit_card,credit debt,891xx,NV,13.22,2005-11-01,0,84.0,9,5106,72.9,12,4533.54,4533.54,2798.78,1436.44,298.32,3.09,2013-04-01,287.45,2013-09-01
1288555,30000,30000,28673.79652,60,12.42,673.72,B,B4,No Title,3,RENT,70000.0,Source Verified,2011-12-01,0,small_business,Patent and manufacturing.,773xx,TX,0.94,2006-07-01,0,84.0,7,1159,3.2,14,17179.15,14854.83,8464.18,5679.62,3001.66,30.0166,2013-10-01,673.72,2014-02-01
1299629,18000,18000,18000.0,60,16.77,445.13,D,D2,Old Republic Home Protection,6,OWN,40000.0,Not Verified,2011-12-01,0,home_improvement,Personal Loan,945xx,CA,18.42,2000-11-01,3,84.0,7,11147,73.4,20,11229.37,11229.37,4677.94,4651.94,1899.49,18.8164,2013-10-01,445.13,2014-02-01
1299812,13250,13250,13250.0,36,11.71,438.26,B,B3,University Primary Care,2,OWN,35000.0,Not Verified,2011-12-01,1,credit_card,Credit Card refinance,191xx,PA,22.35,2004-08-01,1,84.0,16,10014,67.2,21,15775.48747,15775.49,13250.0,2525.49,0.0,0.0,2015-01-01,444.97,2015-10-01
1299792,14000,14000,14000.0,36,14.27,480.33,C,C2,Raytheon,6,RENT,80000.0,Not Verified,2011-12-01,1,debt_consolidation,Dept Consolidation,902xx,CA,16.21,2002-08-01,0,84.0,8,11546,96.2,11,17282.30673,17282.31,14000.0,3282.31,0.0,0.0,2015-01-01,509.76,2014-12-01
1293410,20000,20000,19975.0,60,20.3,533.23,E,E5,federal,10,OWN,59000.0,Verified,2011-12-01,0,debt_consolidation,life changing,997xx,AK,20.91,2000-08-01,2,84.0,16,32137,83.1,32,16063.42,16043.48,6317.7,7790.84,1954.88,19.5488,2014-03-01,281.46,2014-07-01
1299597,10000,10000,10000.0,36,16.29,353.01,D,D1,crown plaza manhattan,10,RENT,40000.0,Verified,2011-12-01,1,credit_card,credit card payoff,104xx,NY,24.39,2001-08-01,1,84.0,7,11665,96.4,18,12455.59,12455.59,10000.0,2455.59,0.0,0.0,2014-02-01,3641.77,2016-01-01
1293700,35000,23250,23200.0,60,20.3,619.88,E,E5,Prospect Transportation Inc.,5,RENT,85000.0,Verified,2011-12-01,1,debt_consolidation,Credit Cards Payoff,076xx,NJ,20.16,2003-12-01,0,84.0,11,31306,74.5,24,36085.55828,36007.96,23250.0,12835.56,0.0,0.0,2015-10-01,8847.24,2016-01-01
1299772,4000,4000,4000.0,36,6.03,121.75,A,A1,Simple Finance Technology Corp.,1,RENT,55000.0,Not Verified,2011-12-01,1,debt_consolidation,No more credit card!,972xx,OR,7.05,2001-10-01,0,84.0,7,2189,43.8,18,4355.443114,4355.44,4000.0,355.44,0.0,0.0,2014-03-01,1192.02,2014-04-01
1299774,13000,13000,13000.0,36,9.91,418.93,B,B1,City of Capitola,6,RENT,110000.0,Not Verified,2011-12-01,1,debt_consolidation,Credit Cards,951xx,CA,8.38,2001-06-01,0,84.0,8,9599,81.3,14,14957.75365,14957.75,13000.0,1957.75,0.0,0.0,2014-05-01,3659.9,2016-01-01
1299593,28000,28000,28000.0,36,12.69,939.26,B,B5,Prairie du Chien Memorial Hospital,5,RENT,100000.0,Source Verified,2011-12-01,1,credit_card,Credit Card Loan,538xx,WI,12.35,2000-10-01,0,84.0,7,5739,67.5,15,33809.04918,33809.05,28000.0,5809.05,0.0,0.0,2015-01-01,953.93,2014-12-01
1299768,10000,10000,10000.0,36,13.49,339.31,C,C1,Choate Investment Advisors,3,RENT,62000.0,Not Verified,2011-12-01,1,debt_consolidation,Get out of Debt,021xx,MA,11.52,2000-10-01,0,84.0,9,16462,79.1,20,11250.9,11250.9,10000.0,1250.9,0.0,0.0,2013-01-01,7193.77,2016-01-01
1299549,20000,20000,20000.0,36,7.9,625.81,A,A4,Southeastern Technical College,1,RENT,45000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,304xx,GA,9.25,1981-11-01,1,84.0,8,14386,74.9,10,22527.93726,22527.94,20000.0,2527.94,0.0,0.0,2015-01-01,631.87,2015-10-01
1299579,18000,18000,17950.0,36,9.91,580.05,B,B1,AH Interiors Inc.,5,RENT,110000.0,Verified,2011-12-01,1,debt_consolidation,Pay credit cards 2011,331xx,FL,10.0,2000-01-01,1,84.0,8,12371,62.5,22,19205.83,19152.49,18000.0,1205.83,0.0,0.0,2012-10-01,14579.33,2014-08-01
1299576,9000,9000,9000.0,60,19.91,238.0,E,E4,Responsive Learning Technologies,3,RENT,60000.0,Verified,2011-12-01,0,credit_card,Cards,950xx,CA,22.56,1997-12-01,1,84.0,17,21321,91.1,30,5227.64,5227.64,2327.73,2899.91,0.0,0.0,2013-10-01,238.0,2016-01-01
1299755,25000,25000,24975.0,60,18.64,643.58,E,E1,KINGS COUNTY DISTRICT ATTORNEY'S OFFICE,10,RENT,61500.0,Verified,2011-12-01,0,debt_consolidation,CLEAR UP,112xx,NY,12.6,2000-04-01,0,22.0,11,24278,60.8,25,25775.38,25749.68,13993.4,11732.12,17.68,3.1824,2015-04-01,643.58,2016-01-01
1299526,10000,10000,10000.0,36,11.71,330.76,B,B3,Americare,3,RENT,33000.0,Not Verified,2011-12-01,1,other,Personal loan,113xx,NY,8.69,2000-04-01,0,84.0,6,6621,88.3,9,11838.8778,11838.88,10000.0,1838.88,0.0,0.0,2014-07-01,2258.8,2015-07-01
1291082,4200,4200,4200.0,36,6.03,127.83,A,A1,Fisher Scientific,3,RENT,61000.0,Not Verified,2011-12-01,1,credit_card,Trip Loan,070xx,NJ,8.92,2003-10-01,0,84.0,7,4228,12.9,16,4601.62011,4601.62,4200.0,401.62,0.0,0.0,2014-12-01,129.65,2016-01-01
1296692,20000,20000,19975.0,60,15.27,478.64,C,C4,Level 3 Communications,10,OWN,78216.0,Verified,2011-12-01,0,debt_consolidation,Debt Consolidation,956xx,CA,10.79,1995-07-01,1,84.0,8,25161,80.3,21,5797.78,5790.61,2367.51,2405.39,1024.88,9.89,2012-10-01,478.64,2013-03-01
1294261,18000,18000,17975.0,60,17.27,449.97,D,D3,NEXCOM,1,MORTGAGE,62000.0,Verified,2011-12-01,0,debt_consolidation,outofdebt,234xx,VA,7.82,1988-08-01,2,61.0,8,11273,86.7,30,19767.48,19740.11,11594.61,8172.87,0.0,0.0,2015-08-01,449.97,2016-01-01
1299469,24000,24000,24000.0,36,16.29,847.21,D,D1,Nutrasweet,2,RENT,50964.0,Verified,2011-12-01,1,debt_consolidation,Consolidate,308xx,GA,8.83,2003-09-01,1,13.0,7,16318,69.4,13,30497.29156,30497.29,24000.0,6497.29,0.0,0.0,2015-01-01,853.26,2014-12-01
1299463,4475,4475,4475.0,36,15.27,155.72,C,C4,Qualtek Manufacturing,3,RENT,43680.0,Not Verified,2011-12-01,1,credit_card,Credit Card REFI,809xx,CO,18.79,2000-12-01,2,84.0,17,4489,33.5,29,5601.556133,5601.56,4475.0,1126.56,0.0,0.0,2015-01-01,168.52,2016-01-01
1299434,20000,20000,19950.0,60,14.65,472.14,C,C3,Micro/Sys,2,MORTGAGE,56000.0,Verified,2011-12-01,1,credit_card,Pay off high interest credit cards,913xx,CA,12.15,1993-07-01,1,84.0,9,19348,59.9,15,22660.12,22603.47,14758.56,7901.56,0.0,0.0,2015-12-01,472.14,2016-01-01
1299450,12000,12000,12000.0,36,12.42,400.99,B,B4,Newark Public Schools,5,RENT,50700.0,Source Verified,2011-12-01,1,credit_card,payoff,071xx,NJ,22.49,2003-09-01,0,84.0,12,18682,80.8,18,14431.5364,14431.54,12000.0,2431.54,0.0,0.0,2015-01-01,414.83,2014-12-01
1290516,18000,18000,18000.0,60,17.58,452.98,D,D4,No Title,0,MORTGAGE,60000.0,Verified,2011-12-01,1,debt_consolidation,consolidation,363xx,AL,21.96,2003-03-01,1,75.0,11,5945,83.7,28,26369.52552,26369.53,18000.0,8369.53,0.0,0.0,2015-09-01,6909.59,2015-09-01
1299443,5000,5000,5000.0,36,12.42,167.08,B,B4,The Newell Group,2,RENT,30000.0,Source Verified,2011-12-01,0,debt_consolidation,Debt Consolidation - Dec 2011,296xx,SC,23.84,2001-06-01,2,84.0,8,7980,89.7,40,833.7,833.7,587.51,246.19,0.0,0.0,2012-06-01,167.08,2016-01-01
1107021,3000,3000,3000.0,36,6.03,91.31,A,A1,Virginia Tech,5,RENT,50000.0,Not Verified,2011-12-01,1,other,"Avoid CCs,Various Seasonal and Other Exp",240xx,VA,5.5,2003-12-01,0,84.0,7,9616,29.4,15,3207.71,3207.71,3000.0,207.71,0.0,0.0,2013-10-01,573.77,2014-08-01
1299224,25000,25000,24975.0,60,19.03,648.93,E,E2,Aspens Water and Sewer District,10,RENT,75000.0,Verified,2011-12-01,1,debt_consolidation,debt consolidation,830xx,WY,19.63,1992-01-01,2,84.0,9,24150,91.5,13,31102.15,31071.23,17938.36,13163.79,0.0,0.0,2015-12-01,648.93,2016-01-01
1299408,18000,18000,18000.0,60,19.03,467.23,E,E2,institute for family health,3,RENT,90000.0,Source Verified,2011-12-01,1,credit_card,loan 1,113xx,NY,11.32,2005-08-01,1,84.0,10,13371,85.2,16,22392.2,22392.2,12914.45,9477.75,0.0,0.0,2015-12-01,467.23,2016-01-01
1299388,12000,12000,12000.0,36,9.91,386.7,B,B1,Shaws,10,RENT,55000.0,Not Verified,2011-12-01,0,debt_consolidation,Zero Balance Project,028xx,RI,13.0,1998-03-01,0,84.0,10,11774,75.5,17,5851.68,5851.68,4244.34,1162.46,444.88,4.55,2013-03-01,386.7,2013-07-01
1299041,20000,20000,20000.0,36,15.27,695.96,C,C4,State of Mass. DDS,10,MORTGAGE,50000.0,Verified,2011-12-01,1,other,The 20K Credit,011xx,MA,4.34,2002-11-01,1,28.0,6,6855,52.7,12,25041.22844,25041.23,20000.0,5041.23,0.0,0.0,2015-01-01,727.38,2015-08-01
1299382,10000,10000,10000.0,36,13.49,339.31,C,C1,Patriot General,3,RENT,84000.0,Verified,2011-12-01,1,debt_consolidation,pay credit cards,919xx,CA,13.87,2007-02-01,0,55.0,8,6046,68.7,10,12155.9177,12155.92,10000.0,2155.92,0.0,0.0,2014-07-01,1990.92,2016-01-01
1298955,15000,15000,15000.0,36,12.42,501.23,B,B4,Jacobs Engineering,6,OWN,155000.0,Verified,2011-12-01,1,debt_consolidation,Freedom,300xx,GA,17.85,1990-03-01,0,84.0,14,68319,74.9,41,17713.89,17713.89,15000.0,2713.89,0.0,0.0,2014-01-01,5699.63,2016-01-01
1298728,12000,12000,12000.0,36,7.9,375.49,A,A4,"Agora, Inc.",1,MORTGAGE,62000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt-down,212xx,MD,8.71,2002-04-01,0,84.0,10,18125,57.7,15,13448.7262,13448.73,12000.0,1448.73,0.0,0.0,2014-06-01,2940.47,2016-01-01
1200058,20000,13475,13041.47044,60,10.65,290.64,B,B2,The Woodlands Financial Group,2,MORTGAGE,175000.0,Verified,2011-12-01,1,debt_consolidation,Debt Consolidation Loan,760xx,TX,5.23,1982-08-01,0,84.0,12,16008,34.1,39,13903.92,13205.4,10150.15,3753.77,0.0,0.0,2015-12-01,290.64,2016-01-01
1299343,6300,6300,6300.0,36,11.71,208.38,B,B3,Above the Title Ent.,2,RENT,30000.0,Not Verified,2011-12-01,1,credit_card,2011 CC Pay-Off,100xx,NY,7.2,1991-10-01,1,38.0,6,6274,84.3,11,7499.162449,7499.16,6300.0,1199.16,0.0,0.0,2015-01-01,218.08,2016-01-01
1291550,20000,20000,18626.34674,60,16.77,494.59,D,D2,Chester Mental Health Center,7,RENT,50000.0,Verified,2011-12-01,1,credit_card,credit card payoff,622xx,IL,22.82,1995-03-01,1,84.0,12,16565,56.7,22,23717.44,20735.34,14559.42,9158.02,0.0,0.0,2015-12-01,494.59,2016-01-01
1299187,35000,23150,21739.74813,60,17.27,578.71,D,D3,Fed Govt-Environmental Protection Agency,8,MORTGAGE,208000.0,Source Verified,2011-12-01,1,debt_consolidation,Debt Consolidation,207xx,MD,7.94,1993-02-01,0,24.0,11,3761,23.5,79,26012.99,23132.31,23150.0,2862.99,0.0,0.0,2012-10-01,21393.19,2016-01-01
1279118,8250,8250,8086.748004,60,15.96,200.45,C,C5,VW of Orchard Park,2,MORTGAGE,35004.0,Verified,2011-12-01,1,home_improvement,Home Improvement Loan,140xx,NY,15.6,2003-11-01,1,2.0,13,4479,7.7,21,10423.49,10100.42,8250.0,2173.49,0.0,0.0,2013-12-01,6046.08,2013-12-01
1299181,20000,20000,18847.37306,60,12.69,451.9,B,B5,Industrial Design And Contruccion,7,OWN,85000.0,Source Verified,2011-12-01,1,home_improvement,Home imp,707xx,LA,10.21,2002-10-01,0,84.0,13,17537,54.8,31,21660.78,19573.02,14914.19,6746.59,0.0,0.0,2015-12-01,451.9,2016-01-01
1299180,10000,10000,10000.0,36,11.71,330.76,B,B3,chevron station,5,RENT,32000.0,Not Verified,2011-12-01,0,credit_card,lovely,331xx,FL,21.83,2001-10-01,0,84.0,11,7346,59.6,23,1958.97,1958.97,1186.67,464.08,308.22,3.27,2012-06-01,330.76,2012-10-01
1299335,24000,24000,24000.0,36,8.9,762.08,A,A5,Tech Data Corp,10,MORTGAGE,116400.0,Verified,2011-12-01,0,car,Car loan and pay off my family,336xx,FL,3.94,1992-12-01,4,84.0,14,3885,8.1,31,8649.71,8649.71,6036.95,1580.45,1032.31,10.25,2012-10-01,762.08,2015-06-01
